100 1.2e-05
200 4.5e-05
300 9.8e-05
400 0.000173
500 0.000267
600 0.000419
700 0.00054
800 0.000704
900 0.000884
1000 0.001102
1100 0.001371
1200 0.001557
1300 0.001908
1400 0.002184
1500 0.002441
1600 0.00274
1700 0.003104
1800 0.003596
1900 0.003989
2000 0.004451
2100 0.004743
2200 0.005238
2300 0.00585
2400 0.00627
2500 0.006974
2600 0.007335
2700 0.00804
2800 0.008835
2900 0.009255
3000 0.009772
3100 0.010755
3200 0.011308
3300 0.012215
3400 0.012863
3500 0.013681
3600 0.01409
3700 0.014859
3800 0.015639
3900 0.016769
4000 0.01742
4100 0.018815
4200 0.019473
4300 0.020174
4400 0.021462
4500 0.0226
4600 0.023519
4700 0.024059
4800 0.025421
4900 0.026696
5000 0.027784
5100 0.028874
5200 0.029624
5300 0.031508
5400 0.032391
5500 0.03322
5600 0.035866
5700 0.036725
5800 0.038061
5900 0.040559
6000 0.041311
6100 0.041841
6200 0.043849
6300 0.045418
6400 0.047005
6500 0.048877
6600 0.050138
6700 0.051651
6800 0.053884
6900 0.053634
7000 0.054701
7100 0.05755
7200 0.058891
7300 0.059257
7400 0.060488
7500 0.0618
7600 0.06416
7700 0.065625
7800 0.067274
7900 0.07054
8000 0.071612
8100 0.072693
8200 0.074212
8300 0.076367
8400 0.078203
8500 0.079896
8600 0.082266
8700 0.084048
8800 0.087698
8900 0.089694
9000 0.091932
9100 0.092441
9200 0.094365
9300 0.097252
9400 0.098703
9500 0.101395
9600 0.101506
9700 0.105764
9800 0.107191
9900 0.110538
10000 0.110493
10100 0.112769
10200 0.11819
10300 0.119351
10400 0.121595
10500 0.123765
10600 0.126067
10700 0.128941
10800 0.131627
10900 0.130499
11000 0.13306
11100 0.133613
11200 0.136445
11300 0.138709
11400 0.143154
11500 0.144383
11600 0.146227
11700 0.150141
11800 0.151809
11900 0.155168
12000 0.157153
12100 0.161031
12200 0.162342
12300 0.165707
12400 0.167771
12500 0.169502
12600 0.173839
12700 0.176599
12800 0.1804
12900 0.182216
13000 0.186627
13100 0.186775
13200 0.191564
13300 0.193267
13400 0.19863
13500 0.201357
13600 0.204912
13700 0.206672
13800 0.208776
13900 0.210678
14000 0.215361
14100 0.218878
14200 0.221616
14300 0.224328
14400 0.225582
14500 0.228495
14600 0.23209
14700 0.234944
14800 0.238135
14900 0.240945
15000 0.245244
15100 0.248146
15200 0.251337
15300 0.257109
15400 0.256379
15500 0.262015
15600 0.273101
15700 0.276997
15800 0.28098
15900 0.291905
16000 0.294027
16100 0.292761
16200 0.299871
16300 0.299678
16400 0.30594
16500 0.306764
16600 0.311071
16700 0.310442
16800 0.319745
16900 0.324575
17000 0.323155
17100 0.325332
17200 0.330672
17300 0.334982
17400 0.337733
17500 0.340586
17600 0.345241
17700 0.349631
17800 0.352423
17900 0.356091
18000 0.360395
18100 0.366187
18200 0.369403
18300 0.369945
18400 0.384569
18500 0.388716
18600 0.391156
18700 0.395298
18800 0.391772
18900 0.389215
19000 0.401012
19100 0.405533
19200 0.409238
19300 0.41453
19400 0.417009
19500 0.421943
19600 0.427038
19700 0.430021
19800 0.43592
19900 0.438621
20000 0.445272
20100 0.448755
20200 0.454178
20300 0.453789
20400 0.460752
20500 0.466669
20600 0.470271
20700 0.482484
20800 0.484082
20900 0.47699
21000 0.479968
21100 0.489785
21200 0.49107
21300 0.511958
21400 0.501487
21500 0.505163
21600 0.509441
21700 0.520693
21800 0.533345
21900 0.533072
22000 0.538182
22100 0.54282
22200 0.548369
22300 0.545527
22400 0.550871
22500 0.555485
22600 0.558444
22700 0.571277
22800 0.576933
22900 0.583042
23000 0.585309
23100 0.592336
23200 0.594587
23300 0.603406
23400 0.611549
23500 0.613129
23600 0.618144
23700 0.624329
23800 0.649541
23900 0.634233
24000 0.648268
24100 0.644514
24200 0.653692
24300 0.652445
24400 0.662568
24500 0.667236
24600 0.677516
24700 0.677988
24800 0.683031
24900 0.703502
25000 0.695587
25100 0.701608
25200 0.707265
25300 0.722561
25400 0.719088
25500 0.72521
25600 0.726259
25700 0.722339
25800 0.729407
25900 0.74623
26000 0.754481
26100 0.757573
26200 0.760238
26300 0.767559
26400 0.774697
26500 0.781885
26600 0.790828
26700 0.788663
26800 0.794032
26900 0.792971
27000 0.798085
27100 0.813466
27200 0.821345
27300 0.824435
27400 0.839744
27500 0.841991
27600 0.845676
27700 0.853073
27800 0.85413
27900 0.865773
28000 0.871757
28100 0.872651
28200 0.87936
28300 0.885131
28400 0.873838
28500 0.898536
28600 0.886459
28700 0.88803
28800 0.898819
28900 0.920466
29000 0.93587
29100 0.935422
29200 0.943001
29300 0.93833
29400 0.947987
29500 0.96393
29600 0.973836
29700 0.979716
29800 0.983817
29900 0.99134
30000 0.993936
30100 1.00522
30200 1.00834
30300 1.02182
30400 1.03209
30500 1.04318
30600 1.04785
30700 1.04969
30800 1.0575
30900 1.06167
31000 1.07154
31100 1.07865
31200 1.09187
31300 1.10039
31400 1.09897
31500 1.11858
31600 1.11813
31700 1.10138
31800 1.11919
31900 1.12529
32000 1.13552
32100 1.13873
32200 1.15368
32300 1.15589
32400 1.16208
32500 1.16733
32600 1.17761
32700 1.18432
32800 1.19153
32900 1.1978
33000 1.20971
33100 1.19369
33200 1.22428
33300 1.23259
33400 1.24898
33500 1.24473
33600 1.25045
33700 1.25747
33800 1.26866
33900 1.27893
34000 1.30245
34100 1.29221
34200 1.30915
34300 1.30985
34400 1.32748
34500 1.32302
34600 1.3307
34700 1.33546
34800 1.33662
34900 1.35006
35000 1.36659
35100 1.36547
35200 1.37933
35300 1.38974
35400 1.41321
35500 1.42096
35600 1.41797
35700 1.42022
35800 1.46012
35900 1.4866
36000 1.42386
36100 1.47207
36200 1.47897
36300 1.46368
36400 1.46731
36500 1.49779
36600 1.50443
36700 1.50005
36800 1.52151
36900 1.51615
37000 1.51896
37100 1.53991
37200 1.53784
37300 1.54984
37400 1.54675
37500 1.56802
37600 1.57037
37700 1.56728
37800 1.55003
37900 1.56876
38000 1.5807
38100 1.58983
38200 1.61868
38300 1.62441
38400 1.63977
38500 1.64891
38600 1.64674
38700 1.64303
38800 1.64925
38900 1.68289
39000 1.67954
39100 1.68737
39200 1.69514
39300 1.71522
39400 1.72702
39500 1.72984
39600 1.73499
39700 1.74345
39800 1.7555
39900 1.76549
40000 1.77374
40100 1.77181
40200 1.78373
40300 1.78808
40400 1.79909
40500 1.80582
40600 1.80307
40700 1.84229
40800 1.80154
40900 1.84111
41000 1.86827
41100 1.8661
41200 1.87648
41300 1.88931
41400 1.89024
41500 1.88276
41600 1.91242
41700 1.90412
41800 1.91707
41900 1.94864
42000 1.95522
42100 1.96401
42200 1.97508
42300 1.97793
42400 1.98329
42500 2.00319
42600 2.00782
42700 2.0235
42800 2.00687
42900 1.99649
43000 2.03099
43100 2.03724
43200 2.04087
43300 2.04802
43400 2.096
43500 2.09988
43600 2.10423
43700 2.13148
43800 2.11453
43900 2.18465
44000 2.17109
44100 2.17854
44200 2.20041
44300 2.17766
44400 2.17155
44500 2.20571
44600 2.16852
44700 2.19776
44800 2.2022
44900 2.20663
45000 2.24601
45100 2.24987
45200 2.27128
45300 2.26475
45400 2.26447
45500 2.27539
45600 2.28214
45700 2.30958
45800 2.32618
45900 2.35176
46000 2.33065
46100 2.37201
46200 2.35238
46300 2.41403
46400 2.42921
46500 2.42374
46600 2.36258
46700 2.38814
46800 2.42071
46900 2.42364
47000 2.48622
47100 2.45847
47200 2.46266
47300 2.45897
47400 2.47643
47500 2.49092
47600 2.51343
47700 2.51018
47800 2.52479
47900 2.53521
48000 2.52806
48100 2.52326
48200 2.58541
48300 2.66165
48400 2.59215
48500 2.59029
48600 2.58773
48700 2.57021
48800 2.57354
48900 2.62981
49000 2.62847
49100 2.65823
49200 2.66557
49300 2.693
49400 2.66801
49500 2.70641
